Value,Class
0.068,0
0.134,0
0.134,0
0.132,0
0.132,0
0.132,0
0.066,0
0.132,0
0.066,0
0.134,0
0.132,0
0.134,0
0.132,0
0.132,0
0.068,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.2,0
0.066,0
0.198,0
0.068,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.066,0
0.132,0
0.132,0
0.134,0
0.134,0
0.134,0
0.134,0
0.068,0
0.132,0
0.066,0
0.134,0
0.132,0
0.068,0
0.134,0
0.134,0
0.066,0
0.136,0
0.132,0
0.136,0
0.132,0
0.066,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.134,0
0.132,0
0.132,0
0.066,0
0.134,0
0.132,0
0.134,0
0.066,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.132,0
0.134,0
0.136,0
0.066,0
0.134,0
0.132,0
0.134,0
0.134,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.134,0
0.068,0
0.134,0
0.066,0
0.136,0
0.134,0
0.066,0
0.134,0
0.134,0
0.136,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.068,0
0.136,0
0.132,0
0.134,0
0.134,0
0.134,0
0.198,0
0.066,0
0.132,0
0.134,0
0.066,0
0.132,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.066,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.2,0
1.593292965,1
0.066,0
2.333196821,1
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.134,0
0.198,0
0.134,0
0.134,0
0.134,0
0.136,0
0.134,0
0.134,0
0.132,0
0.134,0
0.134,0
0.134,0
0.068,0
0.134,0
0.134,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.068,0
0.134,0
0.134,0
0.066,0
0.136,0
0.132,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.134,0
0.134,0
0.196,0
0.136,0
0.068,0
0.132,0
0.134,0
0.132,0
0.066,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.066,0
1.291486202,1
0.134,0
0.134,0
0.136,0
0.134,0
0.132,0
0.134,0
0.066,0
0.132,0
0.134,0
0.132,0
0.132,0
0.066,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.132,0
0.066,0
0.132,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.134,0
0.066,0
0.134,0
0.136,0
0.066,0
0.132,0
0.136,0
0.066,0
0.132,0
0.132,0
0.066,0
0.132,0
0.132,0
0.132,0
0.066,0
0.134,0
0.134,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.066,0
0.134,0
1.535889551,1
0.132,0
0.134,0
0.066,0
0.136,0
0.134,0
0.066,0
0.134,0
1.468,0
0.068,0
0.132,0
0.132,0
0.068,0
0.132,0
0.198,0
0.134,0
0.068,0
0.132,0
0.132,0
0.134,0
1.015003576,1
0.132,0
0.066,0
0.132,0
0.136,0
0.066,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.066,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.132,0
0.066,0
0.132,0
0.132,0
0.066,0
0.134,0
0.134,0
0.068,0
0.134,0
0.134,0
0.134,0
0.068,0
0.134,0
0.134,0
0.132,0
0.136,0
0.132,0
0.132,0
0.066,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.066,0
0.202,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.132,0
0.068,0
0.132,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.068,0
0.134,0
0.134,0
0.066,0
0.136,0
0.132,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.132,0
0.068,0
0.134,0
0.132,0
0.132,0
0.066,0
0.134,0
0.136,0
0.134,0
0.066,0
0.134,0
0.132,0
0.132,0
0.066,0
0.132,0
0.134,0
0.134,0
0.066,0
0.132,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.068,0
0.134,0
0.134,0
0.136,0
0.066,0
0.134,0
0.132,0
0.132,0
0.066,0
0.134,0
0.134,0
0.136,0
0.066,0
0.134,0
0.136,0
0.136,0
0.066,0
0.132,0
0.132,0
0.066,0
0.132,0
0.134,0
0.068,0
0.134,0
0.066,0
0.132,0
0.132,0
0.202,0
0.134,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.068,0
0.134,0
0.134,0
0.134,0
0.068,0
0.134,0
0.132,0
0.134,0
0.066,0
0.132,0
0.066,0
0.134,0
0.132,0
0.134,0
0.134,0
0.136,0
0.066,0
0.134,0
0.136,0
0.134,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.066,0
1.388297932,1
0.134,0
0.134,0
0.066,0
0.132,0
0.068,0
0.132,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.068,0
0.134,0
0.132,0
0.068,0
0.134,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.068,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.066,0
0.132,0
0.132,0
0.132,0
0.134,0
0.066,0
0.134,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.132,0
0.132,0
0.134,0
0.068,0
0.134,0
0.132,0
0.066,0
0.134,0
0.132,0
0.132,0
0.066,0
0.132,0
0.134,0
0.134,0
0.132,0
0.066,0
0.132,0
0.066,0
0.2,0
0.132,0
0.134,0
0.132,0
0.066,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.134,0
0.068,0
0.202,0
0.066,0
0.134,0
0.134,0
0.068,0
1.997231971,1
0.136,0
0.132,0
0.066,0
0.198,0
0.066,0
2.09413218,1
0.132,0
0.132,0
0.136,0
0.134,0
0.068,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.066,0
0.134,0
0.136,0
0.068,0
0.134,0
1.444,0
0.066,0
0.134,0
0.136,0
0.134,0
0.068,0
0.132,0
0.066,0
0.134,0
0.134,0
0.066,0
0.134,0
0.068,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.066,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.068,0
0.134,0
0.134,0
0.068,0
0.134,0
0.198,0
0.066,0
0.134,0
0.066,0
0.134,0
0.066,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.136,0
0.066,0
0.132,0
0.066,0
0.132,0
0.134,0
0.068,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.068,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.066,0
0.132,0
0.134,0
0.066,0
0.132,0
0.132,0
0.136,0
0.068,0
0.134,0
0.134,0
0.132,0
0.068,0
0.132,0
0.132,0
0.134,0
0.066,0
0.134,0
0.202,0
0.066,0
0.134,0
0.068,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.136,0
0.068,0
0.202,0
0.066,0
0.134,0
0.132,0
0.068,0
0.2,0
0.066,0
0.134,0
0.134,0
0.132,0
0.066,0
0.132,0
0.136,0
0.068,0
0.132,0
0.136,0
0.066,0
0.136,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.134,0
0.066,0
0.134,0
0.132,0
0.134,0
0.068,0
0.134,0
0.132,0
0.068,0
0.134,0
0.134,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.068,0
0.132,0
0.134,0
0.134,0
0.068,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.134,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.068,0
0.134,0
0.134,0
0.132,0
0.134,0
0.134,0
0.134,0
0.134,0
0.134,0
0.066,0
1.611787025,1
0.132,0
0.132,0
0.132,0
0.134,0
0.134,0
0.132,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.2,0
0.066,0
0.134,0
0.2,0
0.066,0
0.132,0
0.132,0
0.134,0
0.066,0
0.134,0
0.132,0
0.134,0
0.132,0
0.066,0
0.136,0
0.066,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.132,0
0.132,0
0.066,0
0.134,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.066,0
0.132,0
0.066,0
0.134,0
0.134,0
0.132,0
0.132,0
0.134,0
0.066,0
0.134,0
0.132,0
0.068,0
0.134,0
0.132,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.132,0
0.066,0
0.132,0
0.066,0
0.134,0
0.132,0
0.068,0
0.132,0
0.132,0
0.066,0
0.134,0
0.134,0
0.132,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.132,0
0.066,0
0.134,0
0.136,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.134,0
0.066,0
1.466,0
0.136,0
0.132,0
0.134,0
0.066,0
0.132,0
0.134,0
0.202,0
0.13,0
1.269324521,1
0.134,0
0.068,0
0.134,0
0.134,0
0.068,0
0.134,0
0.134,0
0.134,0
0.132,0
0.132,0
0.134,0
0.132,0
0.132,0
0.066,0
0.134,0
0.066,0
0.132,0
0.2,0
0.134,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.134,0
0.134,0
0.068,0
0.134,0
0.134,0
0.132,0
0.132,0
0.134,0
0.134,0
0.068,0
0.132,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.068,0
0.132,0
0.132,0
0.134,0
0.068,0
0.134,0
0.066,0
0.134,0
0.134,0
0.136,0
0.068,0
0.132,0
0.066,0
0.134,0
0.132,0
0.066,0
0.132,0
0.066,0
0.132,0
0.134,0
0.134,0
0.134,0
0.066,0
0.136,0
0.134,0
0.068,0
0.132,0
0.132,0
0.066,0
0.134,0
0.066,0
0.134,0
0.132,0
0.132,0
0.068,0
0.132,0
0.134,0
0.068,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.132,0
0.132,0
0.136,0
0.066,0
0.134,0
0.066,0
0.134,0
0.132,0
0.066,0
0.132,0
0.134,0
0.066,0
0.134,0
0.066,0
0.132,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.132,0
0.134,0
0.134,0
0.132,0
0.134,0
0.066,0
0.134,0
0.132,0
0.134,0
0.066,0
0.132,0
0.2,0
0.132,0
0.068,0
0.134,0
0.134,0
0.132,0
0.132,0
0.066,0
0.132,0
0.132,0
0.132,0
0.134,0
0.134,0
0.134,0
0.132,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.132,0
0.132,0
0.066,0
0.134,0
0.134,0
0.134,0
0.134,0
0.134,0
0.134,0
0.132,0
0.136,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.2,0
0.134,0
0.068,0
0.134,0
0.198,0
0.066,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
1.583931858,1
0.132,0
0.136,0
0.066,0
0.134,0
0.134,0
0.132,0
0.132,0
0.134,0
0.136,0
0.134,0
0.066,0
0.132,0
0.198,0
0.134,0
0.134,0
0.134,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.132,0
0.132,0
0.202,0
0.132,0
0.066,0
0.132,0
0.134,0
0.132,0
0.132,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.132,0
0.134,0
0.132,0
0.134,0
0.132,0
0.132,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.136,0
0.134,0
0.066,0
0.134,0
0.132,0
0.2,0
0.066,0
0.134,0
0.136,0
0.134,0
0.134,0
0.132,0
0.196,0
0.068,0
0.136,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.132,0
0.066,0
0.134,0
0.132,0
0.134,0
0.066,0
0.132,0
0.068,0
0.134,0
0.132,0
0.134,0
0.134,0
0.132,0
0.068,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.136,0
0.066,0
0.134,0
0.132,0
0.132,0
0.134,0
0.134,0
1.49,0
0.134,0
0.134,0
0.134,0
0.134,0
0.132,0
0.066,0
0.132,0
0.134,0
0.202,0
0.068,0
0.134,0
0.134,0
0.132,0
0.066,0
0.132,0
0.132,0
0.066,0
0.134,0
0.134,0
0.066,0
0.198,0
0.066,0
0.2,0
0.132,0
0.136,0
0.134,0
0.066,0
0.132,0
0.066,0
0.134,0
0.134,0
0.132,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.066,0
0.132,0
0.066,0
0.134,0
0.132,0
0.132,0
0.134,0
0.134,0
0.066,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.132,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.134,0
0.134,0
0.132,0
0.066,0
0.134,0
0.066,0
0.134,0
0.132,0
0.066,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.068,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.066,0
0.134,0
0.066,0
0.132,0
0.132,0
0.134,0
0.134,0
0.134,0
0.068,0
0.134,0
0.134,0
0.132,0
0.066,0
0.132,0
0.068,0
0.132,0
0.134,0
0.2,0
0.066,0
0.134,0
0.134,0
0.132,0
0.134,0
0.066,0
0.134,0
0.132,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.066,0
0.136,0
0.066,0
0.198,0
0.066,0
0.132,0
0.132,0
0.134,0
0.132,0
0.066,0
0.2,0
0.066,0
0.134,0
0.132,0
0.066,0
0.202,0
0.136,0
0.134,0
0.134,0
0.066,0
0.266,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.132,0
0.068,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.132,0
0.134,0
0.134,0
0.134,0
0.134,0
0.132,0
0.134,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.132,0
0.134,0
0.068,0
0.134,0
0.134,0
0.136,0
0.134,0
0.132,0
0.132,0
0.066,0
0.134,0
0.134,0
0.134,0
0.198,0
0.134,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.134,0
0.198,0
0.132,0
0.134,0
0.134,0
0.134,0
0.134,0
0.068,0
0.132,0
1.402438927,1
0.134,0
0.134,0
0.132,0
0.136,0
0.134,0
0.134,0
0.136,0
0.132,0
0.066,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.134,0
0.134,0
0.134,0
0.134,0
0.134,0
0.066,0
0.132,0
0.202,0
0.134,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.202,0
0.066,0
0.2,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.136,0
0.134,0
0.132,0
0.068,0
0.134,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.134,0
0.132,0
0.066,0
0.132,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.066,0
0.2,0
0.066,0
0.134,0
0.134,0
0.132,0
0.134,0
0.134,0
0.198,0
0.066,0
1.534,0
0.066,0
0.134,0
0.132,0
0.132,0
0.134,0
0.132,0
0.132,0
0.134,0
0.134,0
0.136,0
0.134,0
0.136,0
0.066,0
0.2,0
0.066,0
0.132,0
0.136,0
0.132,0
0.132,0
0.132,0
0.132,0
0.134,0
0.134,0
0.134,0
0.134,0
0.132,0
0.134,0
0.132,0
0.132,0
0.202,0
0.134,0
0.132,0
0.132,0
0.134,0
1.972740574,1
0.134,0
0.134,0
0.2,0
0.066,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.202,0
0.132,0
0.134,0
1.68990489,1
0.134,0
0.134,0
0.134,0
0.134,0
0.068,0
0.132,0
0.132,0
0.132,0
0.202,0
0.132,0
0.134,0
0.134,0
0.132,0
0.132,0
0.132,0
0.132,0
0.134,0
0.134,0
0.134,0
0.134,0
0.132,0
0.202,0
0.132,0
0.134,0
0.134,0
0.132,0
0.068,0
0.134,0
0.132,0
0.198,0
0.134,0
0.134,0
0.134,0
0.132,0
0.198,0
0.132,0
0.066,0
0.132,0
0.134,0
0.132,0
0.066,0
0.132,0
0.132,0
0.132,0
0.134,0
0.132,0
0.202,0
0.066,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.066,0
0.198,0
0.134,0
0.134,0
0.2,0
0.066,0
0.132,0
0.134,0
0.066,0
0.134,0
0.132,0
0.134,0
0.134,0
0.132,0
0.136,0
0.134,0
0.134,0
0.134,0
0.134,0
0.132,0
0.132,0
0.132,0
0.066,0
0.132,0
0.132,0
0.066,0
0.134,0
0.134,0
0.132,0
0.134,0
0.066,0
0.134,0
0.132,0
0.202,0
0.134,0
0.132,0
0.066,0
0.202,0
0.066,0
0.2,0
0.132,0
0.068,0
0.136,0
1.870880489,1
0.134,0
0.132,0
0.134,0
0.132,0
0.134,0
0.134,0
0.066,0
0.134,0
0.2,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.132,0
0.134,0
0.132,0
0.134,0
0.134,0
0.132,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.066,0
0.132,0
0.134,0
0.134,0
0.134,0
0.134,0
0.068,0
0.132,0
0.132,0
0.066,0
0.132,0
0.132,0
0.068,0
0.134,0
0.134,0
0.134,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.134,0
0.132,0
0.132,0
0.066,0
0.134,0
0.134,0
0.134,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.136,0
0.136,0
0.134,0
0.068,0
0.134,0
0.136,0
0.134,0
0.134,0
0.266,0
0.198,0
0.264,0
0.2,0
0.134,0
0.066,0
0.134,0
0.132,0
0.134,0
0.066,0
0.134,0
0.132,0
0.132,0
2.344,0
0.134,0
0.066,0
0.134,0
0.066,0
0.132,0
0.134,0
0.132,0
0.132,0
0.134,0
0.134,0
0.132,0
0.134,0
0.066,0
0.328,0
0.132,0
0.066,0
0.134,0
0.134,0
0.132,0
0.066,0
0.134,0
0.136,0
0.132,0
0.134,0
0.066,0
0.132,0
0.066,0
0.134,0
0.132,0
0.066,0
0.132,0
0.134,0
0.066,0
0.134,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.068,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.068,0
0.134,0
0.198,0
0.066,0
0.134,0
0.066,0
0.134,0
0.134,0
0.066,0
0.132,0
0.132,0
0.134,0
0.136,0
0.134,0
0.068,0
0.134,0
0.132,0
0.068,0
0.134,0
1.532,0
0.132,0
0.066,0
0.136,0
0.134,0
0.134,0
1.284814958,1
0.068,0
0.134,0
0.132,0
0.068,0
0.134,0
0.066,0
0.134,0
0.132,0
0.134,0
0.134,0
0.066,0
0.134,0
0.136,0
0.134,0
0.068,0
0.134,0
0.066,0
0.134,0
0.134,0
0.136,0
0.066,0
0.134,0
0.134,0
0.134,0
0.066,0
0.132,0
0.132,0
0.066,0
0.2,0
0.066,0
0.134,0
0.134,0
0.066,0
0.202,0
0.134,0
0.066,0
0.134,0
0.132,0
0.132,0
0.134,0
0.066,0
0.132,0
0.134,0
0.134,0
0.134,0
0.132,0
0.132,0
0.134,0
0.066,0
0.134,0
0.068,0
0.198,0
0.066,0
0.134,0
0.066,0
0.132,0
0.066,0
0.202,0
0.134,0
0.068,0
0.134,0
0.132,0
0.132,0
0.134,0
0.134,0
0.2,0
0.134,0
0.136,0
0.134,0
0.134,0
0.136,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.066,0
0.134,0
0.066,0
0.132,0
0.134,0
0.132,0
0.136,0
0.066,0
0.134,0
0.134,0
0.068,0
0.136,0
0.134,0
0.134,0
0.068,0
0.134,0
0.066,0
0.134,0
0.198,0
0.066,0
0.132,0
0.132,0
0.066,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.066,0
0.198,0
0.066,0
0.132,0
0.134,0
0.134,0
0.134,0
0.068,0
0.134,0
0.134,0
0.132,0
0.202,0
0.134,0
0.132,0
0.132,0
0.066,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.132,0
0.134,0
0.198,0
0.132,0
0.2,0
0.132,0
0.134,0
0.066,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.136,0
0.134,0
0.132,0
0.134,0
0.134,0
0.134,0
0.134,0
0.132,0
0.066,0
0.134,0
0.134,0
0.134,0
0.136,0
0.134,0
0.132,0
0.134,0
0.134,0
0.134,0
0.602,0
0.332,0
0.134,0
0.134,0
0.134,0
0.134,0
0.132,0
0.132,0
0.134,0
0.132,0
0.134,0
0.132,0
0.134,0
0.134,0
0.066,0
0.132,0
0.132,0
0.134,0
0.134,0
0.132,0
0.134,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.134,0
0.132,0
0.134,0
0.066,0
0.134,0
0.134,0
0.134,0
0.134,0
